,Name,NCode,Series,SCode,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,id_Name,id_Rating
861,Guatemala,GTM,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD," 188,065,000.00 "," 226,352,000.00 "," 262,354,000.00 "," 317,868,000.00 "," 371,475,440.00 "," 489,635,179.90 "," 650,888,330.40 "," 841,203,893.70 "," 934,754,662.50 "," 1,121,102,607.70 "," 1,429,245,085.80 "," 1,666,387,830.40 "," 2,184,419,261.10 "," 2,405,293,340.40 "," 2,533,355,177.20 "," 2,548,083,004.60 "," 2,319,887,481.20 "," 2,300,961,543.60 "," 2,426,384,880.00 "," 2,407,733,155.30 "," 2,317,860,272.40 "," 2,311,085,898.80 "," 2,512,193,455.60 "," 2,523,442,453.70 "," 2,397,611,049.50 "," 2,493,678,049.50 "," 2,662,076,617.90 "," 2,747,987,842.50 "," 2,739,942,630.00 "," 3,108,067,402.20 "," 3,256,918,429.20 "," 3,546,740,347.90 "," 6,435,427,022.90 "," 8,013,923,899.00 "," 9,430,533,051.80 "," 10,630,449,232.80 "," 11,629,447,154.60 "," 13,283,457,547.70 "," 13,148,664,592.10 "," 13,707,892,787.90 "," 14,131,906,744.60 "," 16,229,221,977.60 "," 18,269,555,265.10 "," 19,255,709,426.00 "," 19,939,338,566.30 "," 21,936,469,490.90 "," 22,396,804,655.70 "," 23,418,608,268.60 "," 23,136,249,934.30 "," 24,732,104,571.50 ",90.0,55
862,Guatemala,GTM,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD," 30,500,000.00 "," 50,000,000.00 "," 75,000,000.00 "," 100,000,000.00 "," 125,000,000.00 "," 180,000,000.00 "," 250,000,000.00 "," 312,000,000.00 "," 282,000,000.00 "," 210,000,000.00 "," 168,000,000.00 "," 154,000,000.00 "," 105,000,000.00 "," 106,000,000.00 "," 119,000,000.00 "," 116,100,000.00 "," 113,000,000.00 "," 122,765,000.00 "," 126,906,000.00 "," 126,906,000.00 "," 141,100,000.00 "," 182,700,000.00 "," 160,663,000.00 "," 142,000,000.00 "," 121,000,000.00 "," 102,771,000.00 "," 181,959,000.00 "," 161,741,000.00 "," 141,523,000.00 "," 121,323,000.00 "," 102,323,000.00 "," 85,823,000.00 "," 2,607,607,000.00 "," 4,293,593,000.00 "," 5,477,212,000.00 "," 6,408,373,000.00 "," 7,244,857,000.00 "," 8,357,729,000.00 "," 7,589,466,000.00 "," 8,353,880,000.00 "," 7,826,200,000.00 "," 9,170,096,000.00 "," 11,269,695,000.00 "," 11,711,493,000.00 "," 11,791,734,000.00 "," 13,570,486,000.00 "," 13,968,556,000.00 "," 13,575,588,000.00 "," 12,074,911,000.00 "," 13,021,872,000.00 ",90.0,55
863,Guatemala,GTM,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD," 157,565,000.00 "," 176,352,000.00 "," 187,354,000.00 "," 217,868,000.00 "," 246,475,440.00 "," 309,635,179.90 "," 400,888,330.40 "," 529,203,893.70 "," 652,754,662.50 "," 911,102,607.70 "," 1,261,245,085.80 "," 1,512,387,830.40 "," 2,079,419,261.10 "," 2,299,293,340.40 "," 2,414,355,177.20 "," 2,431,983,004.60 "," 2,206,887,481.20 "," 2,178,196,543.60 "," 2,299,478,880.00 "," 2,280,827,155.30 "," 2,176,760,272.40 "," 2,128,385,898.80 "," 2,351,530,455.60 "," 2,381,442,453.70 "," 2,276,611,049.50 "," 2,390,907,049.50 "," 2,480,117,617.90 "," 2,586,246,842.50 "," 2,598,419,630.00 "," 2,986,744,402.20 "," 3,154,595,429.20 "," 3,460,917,347.90 "," 3,827,820,022.90 "," 3,720,330,899.00 "," 3,953,321,051.80 "," 4,222,076,232.80 "," 4,384,590,154.60 "," 4,925,728,547.70 "," 5,559,198,592.10 "," 5,354,012,787.90 "," 6,305,706,744.60 "," 7,059,125,977.60 "," 6,999,860,265.10 "," 7,544,216,426.00 "," 8,147,604,566.30 "," 8,365,983,490.90 "," 8,428,248,655.70 "," 9,843,020,268.60 "," 11,061,338,934.30 "," 11,710,232,571.50 ",90.0,55
864,Guatemala,GTM,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD," 46,000,000.00 "," 54,000,000.00 "," 63,000,000.00 "," 79,000,000.00 "," 94,000,000.00 "," 255,000,000.00 "," 259,000,000.00 "," 301,000,000.00 "," 335,000,000.00 "," 136,400,000.00 "," 119,700,000.00 "," 119,200,000.00 "," 151,703,000.00 "," 266,591,000.00 "," 312,290,582.30 "," 284,314,478.90 "," 299,999,111.40 "," 327,371,827.10 "," 418,024,640.20 "," 395,381,947.50 "," 474,313,269.30 "," 633,924,519.90 "," 649,995,492.00 "," 812,102,873.00 "," 1,016,481,681.80 "," 1,019,482,249.30 "," 1,029,340,012.80 "," 1,087,260,955.30 "," 1,172,022,872.60 "," 1,238,970,000.00 "," 1,232,547,000.00 "," 1,569,709,000.00 "," 1,615,943,000.00 "," 1,452,943,000.00 "," 1,474,000,000.00 "," 2,004,000,000.00 "," 2,151,000,000.00 "," 1,226,000,000.00 "," 1,585,000,000.00 "," 2,265,000,000.00 "," 926,404,020.50 "," 945,400,000.00 "," 951,200,000.00 "," 844,100,000.00 "," 920,400,000.00 "," 1,042,300,000.00 "," 1,598,700,000.00 "," 1,338,200,000.00 "," 1,387,500,000.00 "," 1,376,344,000.00 ",90.0,55
865,Guatemala,GTM,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD, .. , .. , .. , .. , .. ,"-97,500,000.00 ","-127,200,000.00 ","-117,000,000.00 ","-110,700,000.00 ","-127,100,000.00 ","-77,100,000.00 ","-45,000,000.00 ","-38,000,000.00 ","-61,800,000.00 ","-68,800,000.00 ","-150,200,000.00 ","-329,900,000.00 ","-76,200,000.00 ","-47,700,000.00 ","-90,700,000.00 ","-94,100,000.00 ","-142,500,000.00 ","-65,200,000.00 ","-75,200,000.00 ","-76,900,000.00 ","-84,400,000.00 ","-672,800,000.00 ","-154,600,000.00 ","-229,900,000.00 ","-455,528,171.10 ","-110,616,944.85 ","-131,009,111.21 ","-254,800,000.00 ","-470,200,000.00 ","-551,800,000.00 ","-719,700,000.00 ","-720,573,960.00 ","-491,317,170.00 ","-607,978,520.00 ","-1,139,573,000.00 ","-1,226,235,210.00 ","-1,448,858,730.00 ","-1,387,742,500.00 ","-1,048,092,040.00 ","-965,023,370.00 ","-934,016,770.00 ","-780,134,280.00 ","-796,287,070.00 ","-782,620,480.00 ","-3,289,766,650.00 ",90.0,55
866,Guatemala,GTM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS, 0.76 , 1.35 , 1.50 , 2.19 , 0.29 , 1.78 , 2.10 , 1.70 , 1.41 , 1.48 , 0.88 , 0.50 , 0.40 , 0.64 , 0.95 , 2.12 , 4.21 , 0.91 , 0.62 , 0.96 , 0.90 , 1.25 , 0.50 , 0.51 , 0.49 , 3.55 , 6.94 , 5.05 ,-4.09 ,-5.09 ,-4.97 , 0.09 , 1.36 , 2.02 , 2.14 , 2.56 , 1.90 , 1.35 , 2.71 , 1.87 , 2.82 , 2.87 , 2.43 , 1.94 , 1.28 , 1.39 , 1.26 , 1.52 , 1.29 , 4.06 ,90.0,55
867,Guatemala,GTM,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD," 3,257,100.00 "," 7,130,701.50 ", .. , .. , .. , .. , .. , .. , .. , .. ," 6,480,000.00 "," 6,760,000.00 "," 9,940,000.00 "," 59,530,000.00 "," 64,830,000.00 "," 25,261,285.00 "," 31,846,212.10 "," 19,653,268.90 "," 18,951,331.60 "," 8,409,724.30 "," 35,304,055.60 "," 32,408,873.40 ", .. , .. , .. , .. , .. ," 1,466,349.60 "," 1,584,422.00 "," 785,777.40 "," 718,710.00 "," 607,841.00 "," 910,625.00 "," 1,198,647.80 "," 1,694,698.40 "," 1,495,845.00 "," 349,579.00 "," 724,422.10 "," 990,108.60 "," 338,867.80 "," 92,321.30 "," 396,643.70 "," 151,963.20 "," 141,311.60 "," 236,309.90 "," 148,381.00 "," 269,045.70 "," 2,757,839.80 "," 877,632.30 "," 462,983.90 ",90.0,55
868,Guatemala,GTM,Income share held by fourth 20%,SI.DST.04TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 18.30 , .. , .. , 18.80 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 18.50 , .. , .. , .. , .. , .. , 19.20 , .. , .. , .. , .. , .. , .. , .. , 20.10 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
869,Guatemala,GTM,Income share held by highest 20%,SI.DST.05TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 62.00 , .. , .. , 62.90 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 59.10 , .. , .. , .. , .. , .. , 58.90 , .. , .. , .. , .. , .. , .. , .. , 53.60 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
870,Guatemala,GTM,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 10.70 , .. , .. , 10.50 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 11.50 , .. , .. , .. , .. , .. , 11.80 , .. , .. , .. , .. , .. , .. , .. , 13.20 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
871,Guatemala,GTM,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 46.70 , .. , .. , 46.80 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 43.90 , .. , .. , .. , .. , .. , 43.20 , .. , .. , .. , .. , .. , .. , .. , 38.10 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
872,Guatemala,GTM,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.00 , .. , .. , 0.70 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.20 , .. , .. , .. , .. , .. , 1.10 , .. , .. , .. , .. , .. , .. , .. , 1.70 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
873,Guatemala,GTM,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 6.20 , .. , .. , 5.70 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 7.40 , .. , .. , .. , .. , .. , 7.00 , .. , .. , .. , .. , .. , .. , .. , 8.60 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
874,Guatemala,GTM,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 24.20 , .. , .. , 18.10 , .. , .. , .. , .. , .. , .. , .. , .. , 5.30 , .. , 3.50 , .. , .. , .. , .. , .. , 3.90 , .. , .. , .. , .. , .. , .. , .. , 2.70 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
875,Guatemala,GTM,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 58.50 , .. , .. , 47.40 , .. , .. , .. , .. , .. , .. , .. , .. , 26.70 , .. , 22.30 , .. , .. , .. , .. , .. , 22.80 , .. , .. , .. , .. , .. , .. , .. , 24.10 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
876,Guatemala,GTM,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 39.30 , .. , .. , 29.90 , .. , .. , .. , .. , .. , .. , .. , .. , 12.10 , .. , 8.80 , .. , .. , .. , .. , .. , 10.00 , .. , .. , .. , .. , .. , .. , .. , 8.80 , .. , .. , .. , .. , .. , .. , .. ,90.0,55
877,Guatemala,GTM,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 10,312,047,142.90 ",90.0,55
878,Guatemala,GTM,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS, 19.65 , 19.26 , 19.36 , 19.91 , 20.19 , 34.24 , 28.47 , 26.35 , 26.38 , 9.96 , 7.24 , 6.19 , 6.10 , 9.56 , 10.71 , 9.83 , 11.08 , 12.12 , 14.36 , 13.79 , 16.80 , 21.53 , 20.56 , 24.35 , 29.77 , 29.02 , 27.88 , 28.07 , 29.69 , 28.28 , 27.23 , 30.44 , 19.96 , 15.28 , 13.47 , 15.81 , 15.56 , 8.27 , 10.54 , 13.91 , 6.03 , 5.41 , 4.87 , 4.14 , 4.36 , 4.48 , 6.59 , 5.35 , 5.59 , 5.10 ,90.0,55
879,Guatemala,GTM,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD, -   , -   , -   , -   , -   , -   , -   , -   , -   ," 111,300,000.00 "," 105,500,000.00 "," 140,100,000.00 "," 149,900,000.00 "," 115,530,000.00 "," 69,960,000.00 "," 59,087,189.00 "," 88,007,434.30 "," 72,954,278.20 "," 66,614,631.80 "," 64,026,049.20 "," 30,772,500.00 ", -   , .. , .. , .. , .. , .. ," 37,988,331.70 "," 36,061,943.00 "," 34,783,772.90 "," 37,628,794.60 "," 41,128,677.70 "," 42,984,210.80 "," 39,559,335.10 "," 41,638,783.20 "," 43,738,159.50 "," 42,631,593.10 "," 314,966,170.30 "," 309,408,972.00 "," 308,452,635.60 "," 308,784,116.50 "," 309,402,772.90 "," 291,080,866.50 "," 278,408,516.10 "," 270,091,038.10 "," 286,124,232.90 "," 279,425,324.90 "," 277,824,870.70 "," 289,365,777.80 "," 856,138,548.60 ",90.0,55
880,Honduras,HND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS, 29.27 , 32.22 , 32.14 , 30.69 , 33.72 , 34.83 , 31.02 , 32.96 , 33.15 , 30.36 , 24.99 , 24.75 , 23.89 , 23.83 , 24.55 , 21.20 , 24.34 , 28.00 , 31.72 , 33.85 , 33.41 , 36.78 , 44.51 , 48.44 , 54.76 , 57.00 , 57.80 , 52.93 , 53.97 , 51.38 , 52.73 , 54.09 , 58.42 , 59.01 , 56.05 , 53.51 , 51.33 , 39.53 , 45.76 , 51.26 , 50.90 , 47.94 , 47.56 , 45.17 , 42.71 , 43.09 , 41.45 , 39.92 , 35.09 , 38.46 ,111.0,56
881,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD," 802,999,950.00 "," 912,499,950.00 "," 1,034,500,000.00 "," 1,124,000,000.00 "," 1,347,999,950.00 "," 1,669,499,950.00 "," 3,097,242,093.20 "," 3,544,281,976.30 "," 3,968,160,046.00 "," 4,043,894,878.60 "," 4,266,503,525.60 "," 4,476,697,184.85 "," 4,915,311,846.50 "," 5,278,120,712.50 "," 5,677,828,959.00 "," 6,190,521,241.50 "," 5,902,717,091.42 "," 5,432,344,901.72 "," 4,923,009,551.56 "," 4,648,668,478.57 "," 4,943,700,431.07 "," 4,926,728,932.95 "," 4,642,280,682.14 "," 5,347,445,005.21 "," 5,215,028,986.49 "," 5,737,099,650.19 "," 6,366,340,265.88 "," 6,414,520,529.62 "," 7,186,650,135.44 "," 7,651,174,661.43 "," 7,858,235,333.48 "," 8,230,387,552.23 "," 8,869,311,410.95 "," 9,757,034,456.76 "," 10,917,481,688.47 "," 12,361,257,680.56 "," 13,881,701,033.65 "," 14,587,496,229.18 "," 15,839,344,591.98 "," 17,710,315,006.00 "," 18,528,601,901.32 "," 18,499,710,127.84 "," 19,756,494,434.70 "," 20,979,767,785.21 "," 21,717,622,071.38 "," 23,136,232,229.61 "," 24,067,778,953.84 "," 25,089,976,946.77 "," 23,827,840,809.70 "," 28,488,668,301.64 ",111.0,56
882,Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG, 5.76 , 7.87 ,-1.23 , 2.13 , 10.50 , 10.38 , 5.97 , 5.61 , 0.60 ,-1.22 ,-2.07 , 0.91 , 6.33 , 5.63 , 5.33 , 6.64 , 1.75 , 2.73 , 2.79 ,-3.32 , 6.07 , 6.50 , 0.21 , 6.19 , 1.87 , 4.60 , 3.59 ,-0.74 , 7.29 , 2.72 , 3.75 , 4.55 , 6.23 , 6.05 , 6.57 , 6.19 , 4.23 ,-2.43 , 3.73 , 3.84 , 4.13 , 2.79 , 3.06 , 3.84 , 3.89 , 4.84 , 3.84 , 2.65 ,-8.96 , 12.53 ,111.0,56
883,Honduras,HND,Income share held by lowest 20%,SI.DST.FRST.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 2.80 , 2.80 , 3.70 , 3.90 , 3.60 , 3.10 , 3.10 , 2.90 , 3.50 , 2.10 , 2.30 , .. , 2.50 , 2.60 , 2.30 , 2.30 , 1.90 , 2.10 , 2.80 , 2.70 , 3.30 , 3.10 , 3.00 , 3.00 , 3.50 , 3.70 , 3.70 , 3.20 , 3.40 , 3.40 , 3.60 , .. , .. ,111.0,56
884,Honduras,HND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG, 3.86 , 5.35 , 14.78 , 6.38 , 8.53 , 12.20 , 75.07 , 8.35 , 11.29 , 3.17 , 7.74 , 3.98 , 3.26 , 1.66 , 2.13 , 2.24 , 9.18 , 11.50 , 25.01 , 26.28 , 3.67 , 10.91 , 21.34 , 23.71 , 18.19 , 16.81 , 10.30 , 7.58 , 7.99 , 8.08 , 5.13 , 5.76 , 6.45 , 7.28 , 5.35 , 6.63 , 7.79 , 7.65 , 4.68 , 7.81 , 3.58 , 1.37 , 6.85 , 6.93 , 3.68 , 4.51 , 1.95 , 4.13 , 4.63 , 3.80 ,111.0,56
885,Honduras,HND,Net migration,SM.POP.NETM,"-9,099.00 ","-9,289.00 ","-9,475.00 ","-9,655.00 ","-9,838.00 ","-10,071.00 ","-10,353.00 ","-10,725.00 ","-11,183.00 ","-11,671.00 ","-12,163.00 ","-12,647.00 ","-13,181.00 ","-13,739.00 ","-14,253.00 ","-14,660.00 ","-14,918.00 ","-15,147.00 ","-15,350.00 ","-15,507.00 ","-15,585.00 ","-15,559.00 ","-15,246.00 ","-14,711.00 ","-14,049.00 ","-13,343.00 ","-12,638.00 ","-11,757.00 ","-10,762.00 ","-9,749.00 ","-8,815.00 ","-7,986.00 ","-7,082.00 ","-6,187.00 ","-5,451.00 ","-5,039.00 ","-5,039.00 ","-5,196.00 ","-5,418.00 ","-5,664.00 ","-5,896.00 ","-6,094.00 ","-6,302.00 ","-6,512.00 ","-6,685.00 ","-6,782.00 ","-6,768.00 ","-6,550.00 ","-6,199.00 ","-5,779.00 ",111.0,56
886,Honduras,HND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 40.00 , 42.00 , 30.80 , 27.00 , 21.40 , 24.30 , 26.20 , 28.60 , 19.60 , 24.50 , 24.90 , .. , 19.80 , 22.00 , 26.50 , 25.40 , 25.10 , 21.10 , 15.60 , 15.20 , 12.30 , 13.80 , 14.30 , 17.00 , 14.60 , 13.30 , 13.00 , 14.60 , 13.90 , 14.20 , 12.70 , .. , .. ,111.0,56
887,Honduras,HND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 49.70 , 51.50 , 49.70 , 49.80 , 50.40 , 48.00 , .. , .. ,111.0,56
888,Honduras,HND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.40 , 0.50 , 0.60 , 0.60 , 0.70 , 0.80 , 0.90 , 0.90 , 0.90 , 0.90 , 0.90 , 0.90 , 0.80 , 0.80 , 0.70 , 0.70 , 0.60 , 0.60 , 0.50 , 0.50 , 0.50 , 0.40 , 0.40 , 0.40 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , 0.20 , 0.20 , 0.20 ,111.0,56
889,Honduras,HND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 18.10 , .. , .. , .. , 15.00 , .. , .. , 16.10 , .. , 17.90 , .. , .. , .. , .. , 12.80 , .. , .. , .. , .. , 8.70 , .. , .. , .. , .. , .. , 7.10 , .. , .. , .. , .. , .. , .. , 7.10 , .. , .. ,111.0,56
890,Honduras,HND,"School enrollment, secondary (% gross)",SE.SEC.ENRR, 15.61 , .. , 18.67 , 15.47 , 16.73 , 24.02 , 27.27 , 26.87 , 29.56 , .. , 32.13 , 32.93 , 33.52 , 36.46 , 34.61 , .. , .. , .. , .. , 31.97 , .. , 31.42 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 58.29 , 60.15 , 60.02 , .. , 65.83 , 65.24 , 63.88 , .. , .. , .. , .. , .. , .. , .. , .. , .. ,111.0,56
891,Honduras,HND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS, .. , .. , 11.90 , 14.61 , 29.69 , 19.04 , 19.63 , 21.72 , 22.15 , 26.95 , 32.28 , 26.20 , 24.30 , 26.20 , 30.66 , 36.93 , 37.08 , 15.68 , 38.32 , 30.76 , 35.59 , 31.10 , 35.28 , 35.22 , 31.43 , 25.17 , 22.46 , 21.26 , 14.75 , 13.15 , 14.65 , 15.00 , 9.95 , 10.07 , 7.87 , 7.20 , 7.39 , 9.97 , 10.32 , 16.04 , 13.77 , 14.68 , 10.35 , 18.40 , 13.63 , 12.80 , 13.91 , 12.00 , 23.83 , 14.65 ,111.0,56
892,Honduras,HND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG, 5.88 , 6.19 ,-3.97 , 1.56 , 19.43 , 15.00 , 3.07 , 0.54 , 0.18 ,-8.31 ,-10.08 , 5.35 , 12.92 , 6.82 , 7.32 , 6.26 , 3.97 ,-0.56 ,-2.12 , 0.24 , 4.09 , 13.14 , 3.45 , 5.37 ,-0.17 , 5.09 , 5.90 , 1.37 , 5.86 , 1.71 , 2.20 , 2.57 , 3.57 , 5.35 , 4.87 , 7.29 , 1.40 , 1.16 ,-0.01 , 7.16 , 1.09 ,-0.31 , 4.07 , 9.89 , 3.52 , 6.47 ,-0.57 , 2.64 ,-4.72 , .. ,111.0,56
893,Honduras,HND,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS, .. , .. ,-10.05 ,-9.97 ,-7.77 ,-7.71 ,-5.08 ,-5.42 ,-7.98 ,-7.49 ,-5.35 ,-4.90 ,-6.44 ,-4.17 ,-2.06 ,-2.65 ,-1.88 ,-3.13 ,-1.04 ,-3.71 ,-5.22 ,-6.27 ,-7.40 ,-3.76 ,-6.43 ,-4.74 ,-2.32 ,-3.76 ,-7.07 ,-6.26 ,-3.58 ,-6.72 ,-7.71 ,-3.12 ,-3.50 ,-9.03 ,-15.34 ,-3.82 ,-5.08 ,-7.95 ,-8.53 ,-9.53 ,-6.95 ,-4.67 ,-3.14 ,-1.25 ,-6.57 ,-2.64 , 2.84 ,-4.29 ,111.0,56
894,Honduras,HND,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS, .. , .. , 5.51 , 6.51 , 7.63 , 10.79 , 11.36 , 13.15 , 10.86 , 13.84 , 20.49 , 17.20 , 17.42 , 21.96 , 25.45 , 30.97 , 31.57 , 12.55 , 34.37 , 28.05 , 33.61 , 29.30 , 32.93 , 31.53 , 27.40 , 20.45 , 17.53 , 13.47 , 6.67 , 5.22 , 7.59 , 8.36 , 6.56 , 5.80 , 3.81 , 3.42 , 2.07 , 3.78 , 2.23 , 2.07 , 2.05 , 3.18 , 4.37 , 4.80 , 5.84 , 5.67 , 7.12 , 7.85 , 17.61 , 6.83 ,111.0,56
895,Honduras,HND,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD," 12,941,192.30 "," 17,539,213.00 "," 18,563,112.00 "," 21,510,915.40 "," 33,976,349.00 "," 48,437,389.00 "," 66,559,162.00 "," 112,995,179.30 "," 104,295,325.50 "," 123,753,520.80 "," 156,832,534.90 "," 132,536,858.50 "," 137,631,936.10 "," 173,159,200.20 "," 199,291,631.10 "," 247,368,402.90 "," 290,038,155.40 "," 135,488,945.00 "," 321,405,718.30 "," 291,390,418.80 "," 364,581,446.80 "," 354,238,979.20 "," 429,368,354.40 "," 477,424,869.90 "," 503,591,711.30 "," 453,249,393.10 "," 433,552,043.70 "," 303,758,743.10 "," 169,811,463.30 "," 127,364,147.60 "," 171,909,459.90 "," 193,361,427.40 "," 207,534,798.60 "," 204,390,351.50 "," 156,305,303.30 "," 157,757,654.50 "," 103,395,982.70 "," 162,764,313.50 "," 109,299,667.30 "," 124,926,923.50 "," 131,604,175.10 "," 194,232,651.10 "," 291,801,832.30 "," 331,416,399.40 "," 396,214,353.20 "," 422,660,437.80 "," 523,477,589.60 "," 581,089,851.30 "," 1,123,997,906.30 "," 546,094,836.50 ",111.0,56
896,Honduras,HND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD," 24,541,192.30 "," 40,291,869.30 "," 40,063,112.00 "," 51,250,915.40 "," 137,566,349.00 "," 113,082,076.50 "," 138,659,379.00 "," 186,611,976.00 "," 214,323,420.60 "," 243,436,108.90 "," 252,939,833.30 "," 213,552,766.40 "," 209,703,704.80 "," 242,196,253.50 "," 314,231,707.30 "," 356,449,903.30 "," 388,513,269.30 "," 170,143,777.50 "," 403,628,440.80 "," 324,666,271.50 "," 392,401,792.60 "," 385,693,251.00 "," 482,647,301.20 "," 587,099,884.10 "," 623,219,874.70 "," 569,195,263.40 "," 558,007,702.30 "," 491,403,945.70 "," 397,400,944.30 "," 349,841,124.00 "," 404,959,019.50 "," 423,218,011.60 "," 330,964,774.00 "," 384,254,233.60 "," 325,668,586.50 "," 334,143,201.70 "," 370,264,494.60 "," 430,679,209.70 "," 515,265,935.40 "," 1,008,631,536.40 "," 926,552,088.30 "," 925,892,501.90 "," 705,407,911.70 "," 1,285,597,874.30 "," 928,838,998.80 "," 955,373,962.50 "," 1,023,215,265.10 "," 891,042,321.70 "," 1,523,149,795.50 "," 1,180,093,065.30 ",111.0,56
