Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
France,FRA,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , 0.60 , .. , .. , .. , .. , .. , 1.10 , .. , .. , .. , .. , 0.80 , .. , .. , .. , .. , -   , .. , .. , .. , .. , .. , -   , .. , .. , 0.10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0.10 , 0.10 , -   , -   , .. , .. , .. 
France,FRA,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , 1.40 , .. , .. , .. , .. , .. , 2.00 , .. , .. , .. , .. , 1.30 , .. , .. , .. , .. , 0.10 , .. , .. , .. , .. , .. , 0.10 , .. , .. , 0.20 , 0.10 , 0.10 , 0.10 , -   , -   , 0.20 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.20 , 0.10 , -   , 0.10 , .. , .. , .. 
France,FRA,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , 0.90 , .. , .. , .. , .. , .. , 1.40 , .. , .. , .. , .. , 1.00 , .. , .. , .. , .. , 0.10 , .. , .. , .. , .. , .. , -   , .. , .. , 0.10 , -   , -   , -   , -   , -   , 0.10 , 0.10 , -   , -   , 0.10 , -   , 0.10 , 0.10 , -   , -   , .. , .. , .. 
France,FRA,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
France,FRA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
France,FRA,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS, 14.55 , 15.36 , 18.24 , 17.11 , 18.07 , 17.98 , 17.64 , 17.82 , 18.62 , 20.13 , 20.87 , 20.29 , 21.73 , 22.94 , 21.29 , 20.68 , 21.09 , 22.30 , 22.84 , 23.66 , 22.19 , 20.31 , 21.11 , 21.99 , 22.86 , 25.36 , 26.41 , 26.96 , 30.85 , 31.84 , 32.59 , 32.81 , 35.71 , 38.06 , 41.43 , 43.32 , 43.80 , 38.12 , 42.57 , 45.06 , 46.31 , 45.42 , 45.62 , 46.92 , 46.07 , 47.16 , 47.31 , 46.67 , 43.01 , 47.03 
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD," 299,801,542,047.48 "," 398,374,021,953.90 "," 445,303,484,241.55 "," 490,636,517,211.23 "," 519,754,453,161.41 "," 600,498,238,019.04 "," 740,469,983,446.93 "," 881,345,176,608.69 "," 950,290,856,466.54 "," 800,472,055,387.28 "," 776,576,439,106.96 "," 770,684,323,247.80 "," 725,111,123,634.12 "," 732,534,887,058.20 "," 1,046,259,374,943.71 "," 1,298,176,105,549.51 "," 1,401,233,225,303.49 "," 1,398,967,436,804.33 "," 1,771,671,206,875.68 "," 1,868,945,197,407.19 "," 2,131,571,696,931.75 "," 2,071,323,790,370.28 "," 2,205,074,123,177.05 "," 2,585,792,275,146.72 "," 2,497,244,606,186.64 "," 2,211,989,623,279.95 "," 2,238,990,774,702.68 "," 2,194,945,278,872.59 "," 1,947,981,991,011.77 "," 1,945,790,973,803.15 "," 2,078,484,517,474.51 "," 2,501,640,388,482.35 "," 2,814,353,869,359.08 "," 2,846,864,211,175.10 "," 2,994,703,642,023.53 "," 3,425,578,382,921.58 "," 3,745,264,093,617.19 "," 3,411,261,212,652.34 "," 3,399,667,820,000.01 "," 3,749,314,991,050.59 "," 3,527,143,188,785.16 "," 3,733,804,649,549.03 "," 3,889,093,051,023.52 "," 3,357,585,719,351.56 "," 3,469,853,463,945.53 "," 3,690,849,152,517.65 "," 3,974,443,355,019.60 "," 3,888,226,035,921.56 "," 3,889,668,895,299.62 "," 4,259,934,911,821.64 "
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG, 4.30 , 4.78 , 0.89 ,-0.87 , 4.95 , 3.35 , 3.01 , 4.15 , 1.41 , 0.53 ,-0.39 , 1.57 , 2.82 , 2.33 , 2.29 , 1.40 , 3.71 , 3.90 , 5.26 , 5.11 , 1.92 ,-0.98 , 2.39 , 1.54 , 0.81 , 1.79 , 2.01 , 1.89 , 2.91 , 1.68 ,-0.20 ,-0.70 , 1.18 , 0.73 , 3.82 , 2.98 , 0.96 ,-5.69 , 4.18 , 3.93 , 0.42 , 0.44 , 2.21 , 1.49 , 2.23 , 2.68 , 0.98 , 1.06 ,-3.70 , 2.63 
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 8.80 , 8.90 , 9.00 , 8.50 , 8.60 , 8.90 , 8.90 , 8.90 , 8.70 , 8.80 , 8.60 , 8.60 , 8.50 , 8.50 , 8.20 , 8.30 , 8.30 , 8.40 , 8.30 , 8.40 , 8.40 , 8.20 , 8.10 , 8.10 , 7.90 , 7.90 , 7.90 , 7.90 , .. , .. , .. 
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG, 4.53 , 6.30 , 7.28 , 5.67 , 3.31 , 3.10 , 3.55 , 4.28 , 5.45 , 4.18 , 4.58 , 2.81 , 1.99 , 2.12 , 3.00 , 1.28 , 1.69 , 2.88 , 3.40 , 3.09 , 5.31 , 3.88 , 2.05 , 1.98 , 0.60 , 0.27 , 0.69 , 0.34 ,-0.49 , 1.30 , 1.38 , 1.32 , 1.12 , 0.41 , 0.40 , 1.77 , 0.91 , 1.84 , 0.65 , 1.07 , 1.50 , 1.96 , 1.88 , 1.85 , 1.33 , 1.50 , 2.01 , 2.12 , 1.81 , 3.06 
Germany,DEU,Net migration,SM.POP.NETM," 141,396.00 "," 121,476.00 "," 95,670.00 "," 63,902.00 "," 25,585.00 ",-919.00 ,"-15,269.00 ","-18,647.00 ","-9,445.00 "," 10,722.00 "," 42,143.00 "," 85,198.00 "," 142,722.00 "," 214,794.00 "," 304,200.00 "," 375,035.00 "," 427,377.00 "," 461,795.00 "," 479,954.00 "," 482,849.00 "," 470,043.00 "," 441,211.00 "," 394,809.00 "," 330,244.00 "," 246,097.00 "," 178,604.00 "," 125,369.00 "," 86,982.00 "," 60,905.00 "," 48,500.00 "," 45,985.00 "," 54,381.00 "," 73,107.00 "," 102,694.00 "," 145,046.00 "," 180,746.00 "," 211,709.00 "," 240,968.00 "," 267,047.00 "," 293,051.00 "," 317,082.00 "," 342,555.00 "," 369,027.00 "," 397,921.00 "," 432,017.00 "," 430,803.00 "," 392,587.00 "," 360,560.00 "," 334,055.00 "," 312,735.00 "
Germany,DEU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , -   , -   , -   , 0.20 , 0.20 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0.20 , -   , .. , .. , .. 
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 16.10 , 15.80 , .. 
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , .. 
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.10 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.50 , .. , .. , .. , .. , .. 
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 99.30 , 100.85 , 105.60 , 105.70 , 104.96 , 104.51 , 104.30 , 99.14 , 99.28 , 99.93 , 100.50 , 101.47 , 101.82 , 102.14 , 102.28 , 103.06 , 102.24 , 103.31 , 103.16 , 103.97 , 103.76 , 102.17 , 100.81 , 99.71 , 98.82 , 98.81 , 98.41 , 97.59 , 97.54 , 97.11 , .. 
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG, 4.39 , 4.24 ,-0.78 ,-0.58 , 4.62 , 3.21 , 4.40 , 2.54 ,-0.84 ,-1.80 ,-0.35 , 2.27 , 2.86 , 2.59 , 5.04 , 2.06 , 4.51 , 3.38 , 5.89 , 3.96 , 2.31 ,-1.71 , 2.36 , 2.38 , 0.94 , 1.09 , 2.19 , 1.69 , 1.00 , 1.73 ,-0.55 ,-0.24 , 3.50 , 0.28 , 4.48 , 2.85 ,-0.95 ,-4.53 , 4.01 , 4.08 ,-0.14 , 0.65 , 2.35 , 2.77 , 3.18 , 2.21 , 1.31 , 0.88 ,-5.94 , .. 
Germany,DEU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS, 0.11 , 1.05 , 2.04 , 0.63 , 0.72 , 0.65 , 1.25 ,-0.61 ,-1.65 ,-0.66 , 0.71 , 0.56 , 1.27 , 2.46 , 3.70 , 3.41 , 3.85 , 4.08 , 2.62 ,-1.42 ,-1.18 ,-1.03 ,-1.52 ,-1.24 ,-0.68 ,-0.52 ,-0.70 ,-1.43 ,-1.74 ,-0.36 , 1.91 , 1.44 , 4.53 , 4.67 , 5.79 , 6.88 , 5.69 , 5.90 , 5.77 , 6.19 , 7.13 , 6.57 , 7.17 , 8.60 , 8.50 , 7.82 , 7.98 , 7.57 , 7.05 , 7.37 
Germany,DEU,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG, 6.18 , 10.72 , 11.79 ,-6.14 , 10.29 , 4.00 , 2.77 , 4.97 , 5.46 , 7.22 , 3.70 ,-0.50 , 8.86 , 7.46 ,-1.19 , 0.74 , 5.66 , 10.28 , 11.35 , 11.02 ,-0.37 ,-5.93 , 7.92 , 6.61 , 5.89 , 12.24 , 7.68 , 5.28 , 13.82 , 5.67 , 4.21 , 1.90 , 11.53 , 6.69 , 12.29 , 8.89 , 1.94 ,-14.28 , 14.41 , 8.35 , 2.91 , 1.00 , 4.80 , 5.44 , 2.47 , 4.90 , 2.22 , 1.27 ,-9.27 , 9.71 
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD," 43,630,361,283.20 "," 61,171,397,731.43 "," 81,209,935,001.13 "," 83,951,059,702.68 "," 93,928,512,505.83 "," 107,969,326,202.31 "," 130,594,790,652.39 "," 157,096,457,155.05 "," 176,955,788,680.87 "," 161,173,729,121.59 "," 162,071,569,275.41 "," 156,382,687,859.06 "," 157,534,514,466.36 "," 168,036,205,155.46 "," 222,718,701,251.91 "," 268,502,189,336.24 "," 295,521,329,769.46 "," 311,964,421,096.43 "," 404,575,941,169.35 "," 442,284,030,642.31 "," 473,095,804,633.69 "," 420,757,127,646.99 "," 465,506,809,690.25 "," 568,725,262,726.90 "," 570,870,808,422.15 "," 560,966,614,031.13 "," 591,248,193,842.39 "," 591,740,399,389.96 "," 600,907,866,067.45 "," 619,631,436,716.93 "," 677,431,710,710.59 "," 820,831,063,210.19 "," 1,005,100,437,665.64 "," 1,083,504,344,105.84 "," 1,240,792,802,202.35 "," 1,484,055,036,237.65 "," 1,640,395,346,026.56 "," 1,300,369,599,738.28 "," 1,447,084,701,783.34 "," 1,689,333,965,107.01 "," 1,633,318,434,049.22 "," 1,695,844,705,677.65 "," 1,774,175,599,429.01 "," 1,575,404,010,475.78 "," 1,598,674,707,103.90 "," 1,740,716,687,374.12 "," 1,880,263,808,511.37 "," 1,814,620,042,988.23 "," 1,673,068,300,859.15 "," 2,003,471,014,267.41 "
Germany,DEU,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-1.63 ,-0.99 ,-0.48 ,-1.69 ,-2.23 ,-2.14 ,-1.91 ,-3.58 ,-4.61 ,-3.91 ,-2.65 ,-2.99 ,-2.79 ,-2.04 ,-0.37 ,-0.32 ,-0.35 ,-0.62 ,-0.19 ,-0.49 ,-0.50 , 0.05 , 0.16 , 0.41 , 0.71 , 1.08 , 1.23 , 0.55 , 0.17 , 1.63 , 4.25 , 3.77 , 5.20 , 5.20 , 5.42 , 6.77 , 6.07 , 5.01 , 5.26 , 4.91 , 6.10 , 5.76 , 6.62 , 7.60 , 7.38 , 7.09 , 6.10 , 5.65 , 5.63 , 5.32 
Germany,DEU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"-92,717,507.51 ","-138,757,334.36 ","-54,769,412.25 "," 1,490,736,256.51 "," 1,287,619,730.31 "," 1,457,079,065.39 "," 2,336,498,531.30 "," 3,282,971,188.74 "," 4,347,667,647.37 "," 4,182,452,427.62 "," 2,259,195,165.66 "," 1,945,566,942.26 "," 4,135,994,596.61 "," 4,964,708,240.99 "," 8,205,604,897.39 "," 6,640,908,620.16 "," 13,468,590,800.41 "," 8,162,668,022.83 "," 21,480,192,634.50 "," 18,555,313,746.79 "," 21,230,462,203.35 "," 17,161,584,360.83 "," 12,339,100,060.46 "," 27,778,316,539.41 "," 44,977,189,363.36 "," 30,890,591,110.23 "," 67,478,470,728.33 "," 53,364,279,142.93 ","-149,835,377,773.51 "," 13,294,434,782.63 ","-34,067,396,991.50 ","-26,100,676,287.23 "," 29,478,097,771.36 "," 29,088,956,904.38 "," 60,529,918,995.15 "," 89,805,058,431.67 "," 67,071,495,031.36 "," 43,037,329,587.05 "," 60,605,522,285.28 "," 10,373,148,758.45 "," 33,639,173,474.09 "," 26,093,621,454.52 "," 88,016,024,510.60 "," 68,432,791,650.47 "," 47,095,181,676.85 "," 36,296,922,215.94 "," 29,051,975,348.98 "," 84,964,894,674.03 ","-4,172,859,919.58 "," 120,034,690,161.83 "
Germany,DEU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS, 0.63 , 0.53 , 0.49 , 0.14 , 0.25 , 0.16 , 0.22 , 0.20 ,-0.02 ,-0.05 , 0.06 , 0.13 , 0.08 , 0.07 , 0.11 , 0.12 ,-0.11 , 0.37 , 0.14 , 0.25 ,-0.10 , 0.02 , 0.34 , 0.47 , 0.62 , 0.84 , 1.32 , 3.92 , 12.73 , 2.93 , 2.47 , 2.61 ,-0.73 , 2.10 , 2.92 , 1.48 , 0.83 , 1.66 , 2.53 , 2.60 , 1.86 , 1.80 , 0.50 , 1.86 , 1.86 , 2.97 , 4.20 , 1.84 , 3.67 , 1.73 
Germany,DEU,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,Income share held by fourth 20%,SI.DST.04TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 22.90 , 22.70 , 22.80 , 22.90 , 22.70 , 22.70 , 22.90 , 23.00 , 22.60 , 22.70 , 22.40 , 22.60 , 22.40 , 22.50 , 22.20 , 22.30 , 22.10 , 22.40 , 22.60 , 22.50 , 22.30 , 22.60 , 22.30 , 22.70 , 22.60 , 22.60 , 22.60 , 22.30 , .. , .. , .. 
Germany,DEU,Income share held by highest 20%,SI.DST.05TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 38.20 , 38.10 , 37.70 , 37.80 , 37.70 , 37.40 , 37.30 , 37.20 , 38.00 , 37.80 , 38.90 , 38.60 , 38.80 , 39.00 , 40.20 , 39.80 , 39.90 , 39.50 , 38.90 , 38.90 , 39.40 , 39.40 , 39.80 , 39.10 , 39.60 , 39.60 , 39.30 , 39.90 , .. , .. , .. 
Germany,DEU,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 17.10 , 17.10 , 17.20 , 17.50 , 17.50 , 17.50 , 17.50 , 17.40 , 17.30 , 17.30 , 17.00 , 17.10 , 17.10 , 16.90 , 16.70 , 16.80 , 16.80 , 16.80 , 17.00 , 17.10 , 16.90 , 17.00 , 16.90 , 17.10 , 17.00 , 17.10 , 17.20 , 17.00 , .. , .. , .. 
Germany,DEU,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 23.10 , 23.30 , 22.90 , 23.00 , 23.00 , 22.60 , 22.40 , 22.30 , 23.20 , 23.00 , 23.90 , 23.70 , 24.00 , 24.10 , 25.30 , 24.90 , 25.20 , 24.70 , 24.00 , 24.10 , 24.60 , 24.40 , 24.90 , 24.10 , 24.80 , 24.70 , 24.60 , 25.10 , .. , .. , .. 
Germany,DEU,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 3.70 , 3.60 , 3.70 , 3.30 , 3.40 , 3.60 , 3.60 , 3.60 , 3.50 , 3.50 , 3.50 , 3.40 , 3.40 , 3.40 , 3.30 , 3.40 , 3.40 , 3.40 , 3.30 , 3.40 , 3.40 , 3.20 , 3.30 , 3.20 , 3.10 , 3.10 , 3.10 , 3.10 , .. , .. , .. 
Germany,DEU,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 13.00 , 13.30 , 13.40 , 13.40 , 13.50 , 13.60 , 13.50 , 13.50 , 13.40 , 13.40 , 13.10 , 13.10 , 13.30 , 13.10 , 12.70 , 12.80 , 12.80 , 12.90 , 13.00 , 13.10 , 13.00 , 12.90 , 12.80 , 13.00 , 12.90 , 12.90 , 13.10 , 12.90 , .. , .. , .. 
Germany,DEU,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , -   , -   , -   , 0.10 , 0.10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0.10 , -   , .. , .. , .. 
Germany,DEU,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.10 , 0.20 , 0.10 , 0.30 , 0.30 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.20 , 0.10 , 0.10 , -   , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , -   , 0.10 , 0.10 , 0.10 , 0.20 , 0.10 , .. , .. , .. 
Germany,DEU,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , -   , 0.10 , -   , 0.10 , 0.20 , -   , 0.10 , -   , -   , 0.10 , -   , -   , 0.10 , -   , -   , -   , -   , 0.10 , -   , 0.10 , -   , -   , -   , -   , -   , -   , 0.20 , -   , .. , .. , .. 
Germany,DEU,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Germany,DEU,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS, 4.03 , 4.21 , 4.83 , 5.65 , 6.69 , 6.38 , 6.31 , 6.75 , 6.14 , 5.94 , 5.98 , 5.84 , 6.28 , 5.25 , 5.20 , 5.60 , 6.04 , 7.02 , 7.05 , 8.49 , 8.84 , 9.83 , 9.89 , 10.84 , 10.39 , 10.69 , 11.02 , 11.45 , 13.00 , 12.56 , 14.26 , 14.95 , 17.86 , 19.61 , 21.27 , 20.80 , 24.10 , 20.40 , 22.40 , 24.54 , 24.53 , 25.43 , 22.97 , 19.81 , 19.16 , 18.79 , 19.93 , 18.69 , 18.71 , 21.40 
